变压器,年,月,日,时,分,额定容量(KVA),电压(KV),电流(A)
1000000010,2018,1,3,6,45,220,15,15
1000000010,2018,1,3,7,0,220,15,15
1000000010,2018,1,3,7,15,220,15,15
1000000010,2018,1,3,7,30,220,15,15
1000000010,2018,1,3,7,45,220,15,15
1000000010,2018,1,3,8,0,220,15,15
1000000010,2018,1,3,8,15,220,15,15
1000000010,2018,1,3,8,30,220,15,15
1000000010,2018,1,3,8,45,220,15,15
1000000010,2018,1,3,9,0,220,15,15
1000000010,2018,1,3,9,15,220,15,15
1000000010,2018,1,3,9,30,220,15,15
1000000010,2018,1,3,9,45,220,15,15
1000000010,2018,1,3,10,0,220,15,15
1000000010,2018,1,3,10,15,220,15,15
1000000010,2018,1,3,10,30,220,15,15
1000000010,2018,1,3,10,45,220,15,15
1000000010,2018,1,3,11,0,220,15,15
1000000010,2018,1,3,11,15,220,15,15
1000000010,2018,1,3,11,30,220,15,15
1000000010,2018,1,3,11,45,220,15,15
1000000010,2018,1,3,12,0,220,15,15
1000000010,2018,1,3,12,15,220,15,15
1000000010,2018,1,3,12,30,220,15,15
1000000010,2018,1,3,12,45,220,15,15
1000000010,2018,1,3,13,0,220,15,15
1000000010,2018,1,3,13,15,220,15,15
1000000010,2018,1,3,13,30,220,15,15
1000000010,2018,1,3,13,45,220,15,15
1000000010,2018,1,3,14,0,220,15,15
1000000010,2018,1,3,14,15,220,15,15
1000000010,2018,1,3,14,30,220,15,15
1000000010,2018,1,3,14,45,220,15,15
1000000010,2018,1,3,15,0,220,15,15
1000000010,2018,1,3,15,15,220,15,15
1000000010,2018,1,3,15,30,220,15,15
1000000010,2018,1,3,15,45,220,15,15
1000000010,2018,1,3,16,0,220,15,15
1000000010,2018,1,3,16,15,220,15,15
1000000010,2018,1,3,16,30,220,15,15
1000000010,2018,1,3,16,45,220,15,15
1000000010,2018,1,3,17,0,220,15,15
1000000010,2018,1,3,17,15,220,15,15
1000000010,2018,1,3,17,30,220,15,15
1000000010,2018,1,3,17,45,220,15,15
1000000010,2018,1,3,18,0,220,15,15
1000000010,2018,1,3,18,15,220,15,15
1000000010,2018,1,3,18,30,220,15,15
1000000010,2018,1,3,18,45,220,15,15
1000000010,2018,1,3,19,0,220,15,15
1000000010,2018,1,3,19,15,220,15,15
1000000010,2018,1,3,19,30,220,15,15
1000000010,2018,1,3,19,45,220,15,15
1000000010,2018,1,3,20,0,220,15,15
1000000010,2018,1,3,20,15,220,15,15
1000000010,2018,1,3,20,30,220,15,15
1000000010,2018,1,3,20,45,220,15,15
1000000010,2018,1,3,21,0,220,15,15
1000000010,2018,1,3,21,15,220,15,15
1000000010,2018,1,3,21,30,220,15,15
1000000010,2018,1,3,21,45,220,15,15
1000000010,2018,1,3,22,0,220,15,15
1000000010,2018,1,3,22,15,220,15,15
1000000010,2018,1,3,22,30,220,15,15
1000000010,2018,1,3,22,45,220,15,15
1000000010,2018,1,3,23,0,220,15,15
1000000010,2018,1,3,23,15,220,15,15
1000000010,2018,1,3,23,30,220,15,15
1000000010,2018,1,3,23,45,220,15,15
1000000010,2018,1,4,0,0,220,15,15
1000000010,2018,1,4,0,15,220,15,15
1000000010,2018,1,4,0,30,220,15,15
1000000010,2018,1,4,0,45,220,15,15
1000000010,2018,1,4,1,0,220,15,15
1000000010,2018,1,4,1,15,220,15,15
1000000010,2018,1,4,1,30,220,15,15
1000000010,2018,1,4,1,45,220,15,15
1000000010,2018,1,4,2,0,220,15,15
1000000010,2018,1,4,2,15,220,15,15
1000000010,2018,1,4,2,30,220,15,15
1000000010,2018,1,4,2,45,220,15,15
1000000010,2018,1,4,3,0,220,15,15
1000000010,2018,1,4,3,15,220,15,15
1000000010,2018,1,4,3,30,220,15,15
1000000010,2018,1,4,3,45,220,15,15
1000000010,2018,1,4,4,0,220,15,15
1000000010,2018,1,4,4,15,220,15,15
1000000010,2018,1,4,4,30,220,15,15
1000000010,2018,1,4,4,45,220,15,15
1000000010,2018,1,4,5,0,220,15,15
1000000010,2018,1,4,5,15,220,15,15
1000000010,2018,1,4,5,30,220,15,15
1000000010,2018,1,4,5,45,220,15,15
1000000010,2018,1,4,6,0,220,15,15
1000000010,2018,1,4,6,15,220,15,15
1000000010,2018,1,4,6,30,220,15,15
1000000010,2018,1,4,6,45,220,15,15
1000000010,2018,1,4,7,0,220,15,15
1000000010,2018,1,4,7,15,220,15,15
1000000010,2018,1,4,7,30,220,15,15
1000000010,2018,1,4,7,45,220,15,15
1000000010,2018,1,4,8,0,220,15,15
1000000010,2018,1,4,8,15,220,15,15
1000000010,2018,1,4,8,30,220,15,15
1000000010,2018,1,4,8,45,220,15,15
1000000010,2018,1,4,9,0,220,15,15
1000000010,2018,1,4,9,15,220,15,15
1000000010,2018,1,4,9,30,220,15,15
1000000010,2018,1,4,9,45,220,15,15
1000000010,2018,1,4,10,0,220,15,15
1000000010,2018,1,4,10,15,220,15,15
1000000010,2018,1,4,10,30,220,15,15
1000000010,2018,1,4,10,45,220,15,15
1000000010,2018,1,4,11,0,220,15,15
1000000010,2018,1,4,11,15,220,15,15
1000000010,2018,1,4,11,30,220,15,15
1000000010,2018,1,4,11,45,220,15,15
1000000010,2018,1,4,12,0,220,15,15
1000000010,2018,1,4,12,15,220,15,15
1000000010,2018,1,4,12,30,220,15,15
1000000010,2018,1,4,12,45,220,15,15
1000000010,2018,1,4,13,0,220,15,15
1000000010,2018,1,4,13,15,220,15,15
1000000010,2018,1,4,13,30,220,15,15
1000000010,2018,1,4,13,45,220,15,15
1000000010,2018,1,4,14,0,220,15,15
1000000010,2018,1,4,14,15,220,15,15
1000000010,2018,1,4,14,30,220,15,15
1000000010,2018,1,4,14,45,220,15,15
1000000010,2018,1,4,15,0,220,15,15
1000000010,2018,1,4,15,15,220,15,15
1000000010,2018,1,4,15,30,220,15,15
1000000010,2018,1,4,15,45,220,15,15
1000000010,2018,1,4,16,0,220,15,15
1000000010,2018,1,4,16,15,220,15,15
1000000010,2018,1,4,16,30,220,15,15
1000000010,2018,1,4,16,45,220,15,15
1000000010,2018,1,4,17,0,220,15,15
1000000010,2018,1,4,17,15,220,15,15
1000000010,2018,1,4,17,30,220,15,15
1000000010,2018,1,4,17,45,220,15,15
1000000010,2018,1,4,18,0,220,15,15
1000000010,2018,1,4,18,15,220,15,15
1000000010,2018,1,4,18,30,220,15,15
1000000010,2018,1,4,18,45,220,15,15
1000000010,2018,1,4,19,0,220,15,15
1000000010,2018,1,4,19,15,220,15,15
1000000010,2018,1,4,19,30,220,15,15
1000000010,2018,1,4,19,45,220,15,15
1000000010,2018,1,4,20,0,220,15,15
1000000010,2018,1,4,20,15,220,15,15
1000000010,2018,1,4,20,30,220,15,15
1000000010,2018,1,4,20,45,220,15,15
1000000010,2018,1,4,21,0,220,15,15
1000000010,2018,1,4,21,15,220,15,15
1000000010,2018,1,4,21,30,220,15,15
1000000010,2018,1,4,21,45,220,15,15
1000000010,2018,1,4,22,0,220,15,15
1000000010,2018,1,4,22,15,220,15,15
1000000010,2018,1,4,22,30,220,15,15
1000000010,2018,1,4,22,45,220,15,15
1000000010,2018,1,4,23,0,220,15,15
1000000010,2018,1,4,23,15,220,15,15
1000000010,2018,1,4,23,30,220,15,15
1000000010,2018,1,4,23,45,220,15,15
1000000010,2018,1,5,0,0,220,15,15
1000000010,2018,1,5,0,15,220,15,15
1000000010,2018,1,5,0,30,220,15,15
1000000010,2018,1,5,0,45,220,15,15
1000000010,2018,1,5,1,0,220,15,15
1000000010,2018,1,5,1,15,220,15,15
1000000010,2018,1,5,1,30,220,15,15
1000000010,2018,1,5,1,45,220,15,15
1000000010,2018,1,5,2,0,220,15,15
1000000010,2018,1,5,2,15,220,15,15
1000000010,2018,1,5,2,30,220,15,15
1000000010,2018,1,5,2,45,220,15,15
1000000010,2018,1,5,3,0,220,15,15
1000000010,2018,1,5,3,15,220,15,15
1000000010,2018,1,5,3,30,220,15,15
1000000010,2018,1,5,3,45,220,15,15
1000000010,2018,1,5,4,0,220,15,15
1000000010,2018,1,5,4,15,220,15,15
1000000010,2018,1,5,4,30,220,15,15
1000000010,2018,1,5,4,45,220,15,15
1000000010,2018,1,5,5,0,220,15,15
1000000010,2018,1,5,5,15,220,15,15
1000000010,2018,1,5,5,30,220,15,15
1000000010,2018,1,5,5,45,220,15,15
1000000010,2018,1,5,6,0,220,15,15
1000000010,2018,1,5,6,15,220,15,15
1000000010,2018,1,5,6,30,220,15,15
1000000010,2018,1,5,6,45,220,15,15
1000000010,2018,1,5,7,0,220,15,15
1000000010,2018,1,5,7,15,220,15,15
1000000010,2018,1,5,7,30,220,15,15
1000000010,2018,1,5,7,45,220,15,15
1000000010,2018,1,5,8,0,220,15,15
1000000010,2018,1,5,8,15,220,15,15
1000000010,2018,1,5,8,30,220,15,15
1000000010,2018,1,5,8,45,220,15,15
1000000010,2018,1,5,9,0,220,15,15
1000000010,2018,1,5,9,15,220,15,15
1000000010,2018,1,5,9,30,220,15,15
1000000010,2018,1,5,9,45,220,15,15
1000000010,2018,1,5,10,0,220,15,15
1000000010,2018,1,5,10,15,220,15,15
1000000010,2018,1,5,10,30,220,15,15
1000000010,2018,1,5,10,45,220,15,15
1000000010,2018,1,5,11,0,220,15,15
1000000010,2018,1,5,11,15,220,15,15
1000000010,2018,1,5,11,30,220,15,15
1000000010,2018,1,5,11,45,220,15,15
1000000010,2018,1,5,12,0,220,15,15
1000000010,2018,1,5,12,15,220,15,15
1000000010,2018,1,5,12,30,220,15,15
1000000010,2018,1,5,12,45,220,15,15
1000000010,2018,1,5,13,0,220,15,15
1000000010,2018,1,5,13,15,220,15,15
1000000010,2018,1,5,13,30,220,15,15
1000000010,2018,1,5,13,45,220,15,15
1000000010,2018,1,5,14,0,220,15,15
1000000010,2018,1,5,14,15,220,15,15
1000000010,2018,1,5,14,30,220,15,15
1000000010,2018,1,5,14,45,220,15,15
1000000010,2018,1,5,15,0,220,15,15
1000000010,2018,1,5,15,15,220,15,15
1000000010,2018,1,5,15,30,220,15,15
1000000010,2018,1,5,15,45,220,15,15
1000000010,2018,1,5,16,0,220,15,15
1000000010,2018,1,5,16,15,220,15,15
1000000010,2018,1,5,16,30,220,15,15
1000000010,2018,1,5,16,45,220,15,15
1000000010,2018,1,5,17,0,220,15,15
1000000010,2018,1,5,17,15,220,15,15
1000000010,2018,1,5,17,30,220,15,15
1000000010,2018,1,5,17,45,220,15,15
1000000010,2018,1,5,18,0,220,15,15
1000000010,2018,1,5,18,15,220,15,15
1000000010,2018,1,5,18,30,220,15,15
1000000010,2018,1,5,18,45,220,15,15
1000000010,2018,1,5,19,0,220,15,15
1000000010,2018,1,5,19,15,220,15,15
1000000010,2018,1,5,19,30,220,15,15
1000000010,2018,1,5,19,45,220,15,15
1000000010,2018,1,5,20,0,220,15,15
1000000010,2018,1,5,20,15,220,15,15
1000000010,2018,1,5,20,30,220,15,15
1000000010,2018,1,5,20,45,220,15,15
1000000010,2018,1,5,21,0,220,15,15
1000000010,2018,1,5,21,15,220,15,15
1000000010,2018,1,5,21,30,220,15,15
1000000010,2018,1,5,21,45,220,15,15
1000000010,2018,1,5,22,0,220,15,15
1000000010,2018,1,5,22,15,220,15,15
1000000010,2018,1,5,22,30,220,15,15
1000000010,2018,1,5,22,45,220,15,15
1000000010,2018,1,5,23,0,220,15,15
1000000010,2018,1,5,23,15,220,15,15
1000000010,2018,1,5,23,30,220,15,15
1000000010,2018,1,5,23,45,220,15,15
1000000010,2018,1,6,0,0,220,15,15
1000000010,2018,1,6,0,15,220,15,15
1000000010,2018,1,6,0,30,220,15,15
1000000010,2018,1,6,0,45,220,15,15
1000000010,2018,1,6,1,0,220,15,15
1000000010,2018,1,6,1,15,220,15,15
1000000010,2018,1,6,1,30,220,15,15
1000000010,2018,1,6,1,45,220,15,15
1000000010,2018,1,6,2,0,220,15,15
1000000010,2018,1,6,2,15,220,15,15
1000000010,2018,1,6,2,30,220,15,15
1000000010,2018,1,6,2,45,220,15,15
1000000010,2018,1,6,3,0,220,15,15
1000000010,2018,1,6,3,15,220,15,15
1000000010,2018,1,6,3,30,220,15,15
1000000010,2018,1,6,3,45,220,15,15
1000000010,2018,1,6,4,0,220,15,15
1000000010,2018,1,6,4,15,220,15,15
1000000010,2018,1,6,4,30,220,15,15
1000000010,2018,1,6,4,45,220,15,15
1000000010,2018,1,6,5,0,220,15,15
1000000010,2018,1,6,5,15,220,15,15
1000000010,2018,1,6,5,30,220,15,15
1000000010,2018,1,6,5,45,220,15,15
1000000010,2018,1,6,6,0,220,15,15
1000000010,2018,1,6,6,15,220,15,15
1000000010,2018,1,6,6,30,220,15,15
1000000010,2018,1,6,6,45,220,15,15
1000000010,2018,1,6,7,0,220,15,15
1000000010,2018,1,6,7,15,220,15,15
1000000010,2018,1,6,7,30,220,15,15
1000000010,2018,1,6,7,45,220,15,15
1000000010,2018,1,6,8,0,220,15,15
1000000010,2018,1,6,8,15,220,15,15
1000000010,2018,1,6,8,30,220,15,15
1000000010,2018,1,6,8,45,220,15,15
1000000010,2018,1,6,9,0,220,15,15
1000000010,2018,1,6,9,15,220,15,15
1000000010,2018,1,6,9,30,220,15,15
1000000010,2018,1,6,9,45,220,15,15
1000000010,2018,1,6,10,0,220,15,15
1000000010,2018,1,6,10,15,220,15,4
1000000010,2018,1,6,10,30,220,15,4
1000000010,2018,1,6,10,45,220,15,4
1000000010,2018,1,6,11,0,220,15,4
1000000010,2018,1,6,11,15,220,15,4
1000000010,2018,1,6,11,30,220,15,4
1000000010,2018,1,6,11,45,220,15,4
1000000010,2018,1,6,12,0,220,15,4
1000000010,2018,1,6,12,15,220,15,4
1000000010,2018,1,6,12,30,220,15,4
1000000010,2018,1,6,12,45,220,15,4
1000000010,2018,1,6,13,0,220,15,4
1000000010,2018,1,6,13,15,220,15,4
1000000010,2018,1,6,13,30,220,15,4
1000000010,2018,1,6,13,45,220,15,4
1000000010,2018,1,6,14,0,220,15,4
1000000010,2018,1,6,14,15,220,15,4
1000000010,2018,1,6,14,30,220,15,4
1000000010,2018,1,6,14,45,220,15,4
1000000010,2018,1,6,15,0,220,15,4
1000000010,2018,1,6,15,15,220,15,4
1000000010,2018,1,6,15,30,220,15,4
1000000010,2018,1,6,15,45,220,15,4
1000000010,2018,1,6,16,0,220,15,4
1000000010,2018,1,6,16,15,220,15,4
1000000010,2018,1,6,16,30,220,15,4
1000000010,2018,1,6,16,45,220,15,4
1000000010,2018,1,6,17,0,220,15,4
1000000010,2018,1,6,17,15,220,15,4
1000000010,2018,1,6,17,30,220,15,4
1000000010,2018,1,6,17,45,220,15,4
1000000010,2018,1,6,18,0,220,15,4
1000000010,2018,1,6,18,15,220,15,4
1000000010,2018,1,6,18,30,220,15,4
1000000010,2018,1,6,18,45,220,15,4
1000000010,2018,1,6,19,0,220,15,4
1000000010,2018,1,6,19,15,220,15,4
1000000010,2018,1,6,19,30,220,15,4
1000000010,2018,1,6,19,45,220,15,4
1000000010,2018,1,6,20,0,220,15,4
1000000010,2018,1,6,20,15,220,15,4
1000000010,2018,1,6,20,30,220,15,4
1000000010,2018,1,6,20,45,220,15,4
1000000010,2018,1,6,21,0,220,15,4
1000000010,2018,1,6,21,15,220,15,4
1000000010,2018,1,6,21,30,220,15,4
1000000010,2018,1,6,21,45,220,15,4
1000000010,2018,1,6,22,0,220,15,4
1000000010,2018,1,6,22,15,220,15,4
1000000010,2018,1,6,22,30,220,15,4
1000000010,2018,1,6,22,45,220,15,4
1000000010,2018,1,6,23,0,220,15,4
1000000010,2018,1,6,23,15,220,15,4
1000000010,2018,1,6,23,30,220,15,4
1000000010,2018,1,6,23,45,220,15,4
1000000010,2018,1,7,0,0,220,15,4
1000000010,2018,1,7,0,15,220,15,4
1000000010,2018,1,7,0,30,220,15,4
1000000010,2018,1,7,0,45,220,15,4
1000000010,2018,1,7,1,0,220,15,4
1000000010,2018,1,7,1,15,220,15,4
1000000010,2018,1,7,1,30,220,15,4
1000000010,2018,1,7,1,45,220,15,4
1000000010,2018,1,7,2,0,220,15,4
1000000010,2018,1,7,2,15,220,15,4
1000000010,2018,1,7,2,30,220,15,4
1000000010,2018,1,7,2,45,220,15,4
1000000010,2018,1,7,3,0,220,15,4
1000000010,2018,1,7,3,15,220,15,4
1000000010,2018,1,7,3,30,220,15,4
1000000010,2018,1,7,3,45,220,15,4
1000000010,2018,1,7,4,0,220,15,4
1000000010,2018,1,7,4,15,220,15,4
1000000010,2018,1,7,4,30,220,15,4
1000000010,2018,1,7,4,45,220,15,4
1000000010,2018,1,7,5,0,220,15,4
1000000010,2018,1,7,5,15,220,15,4
1000000010,2018,1,7,5,30,220,15,4
1000000010,2018,1,7,5,45,220,15,4
1000000010,2018,1,7,6,0,220,15,4
1000000010,2018,1,7,6,15,220,15,4
1000000010,2018,1,7,6,30,220,15,4
1000000010,2018,1,7,6,45,220,15,4
1000000010,2018,1,7,7,0,220,15,4
1000000010,2018,1,7,7,15,220,15,4
1000000010,2018,1,7,7,30,220,15,4
1000000010,2018,1,7,7,45,220,15,4
1000000010,2018,1,7,8,0,220,15,4
1000000010,2018,1,7,8,15,220,15,4
1000000010,2018,1,7,8,30,220,15,4
1000000010,2018,1,7,8,45,220,15,4
1000000010,2018,1,7,9,0,220,15,4
1000000010,2018,1,7,9,15,220,15,4
1000000010,2018,1,7,9,30,220,15,4
1000000010,2018,1,7,9,45,220,15,4
1000000010,2018,1,7,10,0,220,15,4
1000000010,2018,1,7,10,15,220,15,4
1000000010,2018,1,7,10,30,220,15,4
1000000010,2018,1,7,10,45,220,15,4
1000000010,2018,1,7,11,0,220,15,4
1000000010,2018,1,7,11,15,220,15,4
1000000010,2018,1,7,11,30,220,15,4
1000000010,2018,1,7,11,45,220,15,4
1000000010,2018,1,7,12,0,220,15,4
1000000010,2018,1,7,12,15,220,15,4
1000000010,2018,1,7,12,30,220,15,4
1000000010,2018,1,7,12,45,220,15,4
1000000010,2018,1,7,13,0,220,15,4
1000000010,2018,1,7,13,15,220,15,5
1000000010,2018,1,7,13,30,220,15,5
1000000010,2018,1,7,13,45,220,15,5
1000000010,2018,1,7,14,0,220,15,5
1000000010,2018,1,7,14,15,220,15,5
1000000010,2018,1,7,14,30,220,15,5
1000000010,2018,1,7,14,45,220,15,5
1000000010,2018,1,7,15,0,220,15,5
1000000010,2018,1,7,15,15,220,15,5
1000000010,2018,1,7,15,30,220,15,5
1000000010,2018,1,7,15,45,220,15,5
1000000010,2018,1,7,16,0,220,15,5
1000000010,2018,1,7,16,15,220,15,5
1000000010,2018,1,7,16,30,220,15,5
1000000010,2018,1,7,16,45,220,15,5
1000000010,2018,1,7,17,0,220,15,5
1000000010,2018,1,7,17,15,220,15,5
1000000010,2018,1,7,17,30,220,15,5
1000000010,2018,1,7,17,45,220,15,5
1000000010,2018,1,7,18,0,220,15,5
1000000010,2018,1,7,18,15,220,15,5
1000000010,2018,1,7,18,30,220,15,5
1000000010,2018,1,7,18,45,220,15,5
1000000010,2018,1,7,19,0,220,15,5
1000000010,2018,1,7,19,15,220,15,5
1000000010,2018,1,7,19,30,220,15,5
1000000010,2018,1,7,19,45,220,15,5
1000000010,2018,1,7,20,0,220,15,5
1000000010,2018,1,7,20,15,220,15,5
1000000010,2018,1,7,20,30,220,15,5
1000000010,2018,1,7,20,45,220,15,5
1000000010,2018,1,7,21,0,220,15,5
1000000010,2018,1,7,21,15,220,15,5
1000000010,2018,1,7,21,30,220,15,5
1000000010,2018,1,7,21,45,220,15,5
1000000010,2018,1,7,22,0,220,15,5
1000000010,2018,1,7,22,15,220,15,5
1000000010,2018,1,7,22,30,220,15,5
1000000010,2018,1,7,22,45,220,15,5
1000000010,2018,1,7,23,0,220,15,5
1000000010,2018,1,7,23,15,220,15,5
1000000010,2018,1,7,23,30,220,15,5
1000000010,2018,1,7,23,45,220,15,5
1000000010,2018,1,8,0,0,220,15,5
1000000010,2018,1,8,0,15,220,15,5
1000000010,2018,1,8,0,30,220,15,5
1000000010,2018,1,8,0,45,220,15,5
1000000010,2018,1,8,1,0,220,15,5
1000000010,2018,1,8,1,15,220,15,5
1000000010,2018,1,8,1,30,220,15,5
1000000010,2018,1,8,1,45,220,15,5
1000000010,2018,1,8,2,0,220,15,5
1000000010,2018,1,8,2,15,220,15,5
1000000010,2018,1,8,2,30,220,15,5
1000000010,2018,1,8,2,45,220,15,5
1000000010,2018,1,8,3,0,220,15,5
1000000010,2018,1,8,3,15,220,15,5
1000000010,2018,1,8,3,30,220,15,5
1000000010,2018,1,8,3,45,220,15,5
1000000010,2018,1,8,4,0,220,15,5
1000000010,2018,1,8,4,15,220,15,5
1000000010,2018,1,8,4,30,220,15,5
1000000010,2018,1,8,4,45,220,15,5
1000000010,2018,1,8,5,0,220,15,5
1000000010,2018,1,8,5,15,220,15,5
1000000010,2018,1,8,5,30,220,15,5
1000000010,2018,1,8,5,45,220,15,5
1000000010,2018,1,8,6,0,220,15,5
1000000010,2018,1,8,6,15,220,15,5
1000000010,2018,1,8,6,30,220,15,5
1000000010,2018,1,8,6,45,220,15,5
1000000010,2018,1,8,7,0,220,15,5
1000000010,2018,1,8,7,15,220,15,5
1000000010,2018,1,8,7,30,220,15,5
1000000010,2018,1,8,7,45,220,15,5
1000000010,2018,1,8,8,0,220,15,5
1000000010,2018,1,8,8,15,220,15,5
1000000010,2018,1,8,8,30,220,15,5
1000000010,2018,1,8,8,45,220,15,5
1000000010,2018,1,8,9,0,220,15,5
1000000010,2018,1,8,9,15,220,15,5
1000000010,2018,1,8,9,30,220,15,5
1000000010,2018,1,8,9,45,220,15,5
1000000010,2018,1,8,10,0,220,15,5
1000000010,2018,1,8,10,15,220,15,5
1000000010,2018,1,8,10,30,220,15,5
1000000010,2018,1,8,10,45,220,15,5
1000000010,2018,1,8,11,0,220,15,5
1000000010,2018,1,8,11,15,220,15,5
1000000010,2018,1,8,11,30,220,15,5
1000000010,2018,1,8,11,45,220,15,5
1000000010,2018,1,8,12,0,220,15,5
1000000010,2018,1,8,12,15,220,15,5
1000000010,2018,1,8,12,30,220,15,5
1000000010,2018,1,8,12,45,220,15,5
1000000010,2018,1,8,13,0,220,15,5
1000000010,2018,1,8,13,15,220,15,5
1000000010,2018,1,8,13,30,220,15,5
1000000010,2018,1,8,13,45,220,15,5
1000000010,2018,1,8,14,0,220,15,5
1000000010,2018,1,8,14,15,220,15,5
1000000010,2018,1,8,14,30,220,15,5
1000000010,2018,1,8,14,45,220,15,5
1000000010,2018,1,8,15,0,220,15,5
1000000010,2018,1,8,15,15,220,15,5
1000000010,2018,1,8,15,30,220,15,5
1000000010,2018,1,8,15,45,220,15,5
1000000010,2018,1,8,16,0,220,15,5
1000000010,2018,1,8,16,15,220,15,5
1000000010,2018,1,8,16,30,220,15,5
1000000010,2018,1,8,16,45,220,15,5
1000000010,2018,1,8,17,0,220,15,5
1000000010,2018,1,8,17,15,220,15,5
1000000010,2018,1,8,17,30,220,15,5
1000000010,2018,1,8,17,45,220,15,5
1000000010,2018,1,8,18,0,220,15,5
1000000010,2018,1,8,18,15,220,15,5
1000000010,2018,1,8,18,30,220,15,5
1000000010,2018,1,8,18,45,220,15,5
1000000010,2018,1,8,19,0,220,15,5
1000000010,2018,1,8,19,15,220,15,5
1000000010,2018,1,8,19,30,220,15,5
1000000010,2018,1,8,19,45,220,15,5
1000000010,2018,1,8,20,0,220,15,5
1000000010,2018,1,8,20,15,220,15,5
1000000010,2018,1,8,20,30,220,15,5
1000000010,2018,1,8,20,45,220,15,5
1000000010,2018,1,8,21,0,220,15,5
1000000010,2018,1,8,21,15,220,15,5
1000000010,2018,1,8,21,30,220,15,5
1000000010,2018,1,8,21,45,220,15,5
1000000010,2018,1,8,22,0,220,15,5
1000000010,2018,1,8,22,15,220,15,5
1000000010,2018,1,8,22,30,220,15,5
1000000010,2018,1,8,22,45,220,15,5
1000000010,2018,1,8,23,0,220,15,5
1000000010,2018,1,8,23,15,220,15,5
1000000010,2018,1,8,23,30,220,15,5
1000000010,2018,1,8,23,45,220,15,5
1000000010,2018,1,9,0,0,220,15,5
1000000010,2018,1,9,0,15,220,15,5
1000000010,2018,1,9,0,30,220,15,5
1000000010,2018,1,9,0,45,220,15,5
1000000010,2018,1,9,1,0,220,15,5
1000000010,2018,1,9,1,15,220,15,5
1000000010,2018,1,9,1,30,220,15,5
1000000010,2018,1,9,1,45,220,15,5
1000000010,2018,1,9,2,0,220,15,5
1000000010,2018,1,9,2,15,220,15,5
1000000010,2018,1,9,2,30,220,15,5
1000000010,2018,1,9,2,45,220,15,5
1000000010,2018,1,9,3,0,220,15,5
1000000010,2018,1,9,3,15,220,15,5
1000000010,2018,1,9,3,30,220,15,5
1000000010,2018,1,9,3,45,220,15,5
1000000010,2018,1,9,4,0,220,15,5
1000000010,2018,1,9,4,15,220,15,5
1000000010,2018,1,9,4,30,220,15,5
1000000010,2018,1,9,4,45,220,15,5
1000000010,2018,1,9,5,0,220,15,5
1000000010,2018,1,9,5,15,220,15,5
1000000010,2018,1,9,5,30,220,15,5
1000000010,2018,1,9,5,45,220,15,5
1000000010,2018,1,9,6,0,220,15,5
1000000010,2018,1,9,6,15,220,15,5
1000000010,2018,1,9,6,30,220,15,5
1000000010,2018,1,9,6,45,220,15,5
1000000010,2018,1,9,7,0,220,15,5
1000000010,2018,1,9,7,15,220,15,5
1000000010,2018,1,9,7,30,220,15,5
1000000010,2018,1,9,7,45,220,15,5
1000000010,2018,1,9,8,0,220,15,5
1000000010,2018,1,9,8,15,220,15,5
1000000010,2018,1,9,8,30,220,15,5
1000000010,2018,1,9,8,45,220,15,5
1000000010,2018,1,9,9,0,220,15,5
1000000010,2018,1,9,9,15,220,15,5
1000000010,2018,1,9,9,30,220,15,5
1000000010,2018,1,9,9,45,220,15,5
1000000010,2018,1,9,10,0,220,15,5
1000000010,2018,1,9,10,15,220,15,5
1000000010,2018,1,9,10,30,220,15,5
1000000010,2018,1,9,10,45,220,15,5
1000000010,2018,1,9,11,0,220,15,5
1000000010,2018,1,9,11,15,220,15,5
1000000010,2018,1,9,11,30,220,15,5
1000000010,2018,1,9,11,45,220,15,5
1000000010,2018,1,9,12,0,220,15,5
1000000010,2018,1,9,12,15,220,15,5
1000000010,2018,1,9,12,30,220,15,5
1000000010,2018,1,9,12,45,220,15,5
1000000010,2018,1,9,13,0,220,15,5
1000000010,2018,1,9,13,15,220,15,5
1000000010,2018,1,9,13,30,220,15,5
1000000010,2018,1,9,13,45,220,15,5
1000000010,2018,1,9,14,0,220,15,5
1000000010,2018,1,9,14,15,220,15,5
1000000010,2018,1,9,14,30,220,15,5
1000000010,2018,1,9,14,45,220,15,5
1000000010,2018,1,9,15,0,220,15,5
1000000010,2018,1,9,15,15,220,15,5
1000000010,2018,1,9,15,30,220,15,5
1000000010,2018,1,9,15,45,220,15,5
1000000010,2018,1,9,16,0,220,15,5
1000000010,2018,1,9,16,15,220,15,5
1000000010,2018,1,9,16,30,220,15,5
1000000010,2018,1,9,16,45,220,15,5
1000000010,2018,1,9,17,0,220,15,5
1000000010,2018,1,9,17,15,220,15,5
1000000010,2018,1,9,17,30,220,15,5
1000000010,2018,1,9,17,45,220,15,5
1000000010,2018,1,9,18,0,220,15,5
1000000010,2018,1,9,18,15,220,15,5
1000000010,2018,1,9,18,30,220,15,5
1000000010,2018,1,9,18,45,220,15,5
1000000010,2018,1,9,19,0,220,15,5
1000000010,2018,1,9,19,15,220,15,5
1000000010,2018,1,9,19,30,220,15,5
1000000010,2018,1,9,19,45,220,15,5
1000000010,2018,1,9,20,0,220,15,5
1000000010,2018,1,9,20,15,220,15,5
1000000010,2018,1,9,20,30,220,15,5
1000000010,2018,1,9,20,45,220,15,5
1000000010,2018,1,9,21,0,220,15,5
